Фото,Товар,Бренд,Категория,Артикул,Выручка,Продажи,Упущенная выручка,Упущенные продажи,Макс,Мин,Сред
https://basket-17.wbbasket.ru/vol2836/part283618/283618695/images/c246x328/1.webp,Посыпка кондитерская Рождественский сочельник,КондиМир,Посыпки кондитерские,283618695,6 942 ₽,36 шт.,"5 910,00 ₽",32 шт.,223 ₽,167 ₽,"184,00 ₽"
https://basket-15.wbbasket.ru/vol2353/part235337/235337832/images/c246x328/1.webp,Картофельная формула,Зеленое Сечение,Удобрения для растений,235337832,14 732 ₽,36 шт.,"20 884,00 ₽",47 шт.,439 ₽,377 ₽,"404,82 ₽"
https://basket-17.wbbasket.ru/vol2815/part281587/281587617/images/c246x328/1.webp,Подарочный набор Зимняя вьюга,SB BEAUTY,Подарочные боксы,281587617,21 570 ₽,36 шт.,"3 022,00 ₽",4 шт.,628 ₽,548 ₽,"581,92 ₽"
https://basket-18.wbbasket.ru/vol3032/part303264/303264125/images/c246x328/1.webp,"Светильник прикроватный, настольная лампа",RISALUX,Светильники,303264125,32 155 ₽,36 шт.,"0,00 ₽",0 шт.,930 ₽,835 ₽,"878,81 ₽"
https://basket-16.wbbasket.ru/vol2439/part243962/243962196/images/c246x328/1.webp,Фигурка лягушки со шваброй сувенир интерьерный на полку,Сималенд,Статуэтки,243962196,27 453 ₽,36 шт.,"772,00 ₽",0 шт.,884 ₽,720 ₽,"774,83 ₽"
https://basket-23.wbbasket.ru/vol3959/part395910/395910212/images/c246x328/1.webp,Сувенир Фея,Сималенд,Фигурки,395910212,15 267 ₽,36 шт.,"5 519,00 ₽",12 шт.,483 ₽,417 ₽,"448,90 ₽"
https://basket-15.wbbasket.ru/vol2254/part225411/225411650/images/c246x328/1.webp,Торцевые пара для плинтуса 70мм Деконика,ГК «Идеал»,Комплектующие к плинтусам,225411650,3 105 ₽,36 шт.,"948,00 ₽",19 шт.,101 ₽,42 ₽,"92,15 ₽"
https://basket-12.wbbasket.ru/vol1657/part165793/165793520/images/c246x328/1.webp,"Эфирное масло ""Сосна"", удобный дозатор, 10мл",Добропаровъ,Эфирные масла,165793520,3 463 ₽,36 шт.,"0,00 ₽",0 шт.,115 ₽,91 ₽,"102,60 ₽"
https://basket-23.wbbasket.ru/vol3982/part398203/398203798/images/c246x328/1.webp,"Скребок автомобильный зелёный, 180 мм",Oktan,Щетки автомобильные,398203798,2 471 ₽,36 шт.,"0,00 ₽",0 шт.,81 ₽,60 ₽,"70,66 ₽"
https://basket-10.wbbasket.ru/vol1556/part155691/155691750/images/c246x328/1.webp,"Фоторамка дерево С18 25х25 см, янтарь",Image Art,Фоторамки,155691750,10 178 ₽,36 шт.,"0,00 ₽",0 шт.,316 ₽,278 ₽,"288,98 ₽"
https://basket-15.wbbasket.ru/vol2230/part223091/223091975/images/c246x328/1.webp,Настольная лампа Листья Е14 40Вт,RISALUX,Светильники,223091975,26 783 ₽,36 шт.,"0,00 ₽",0 шт.,813 ₽,720 ₽,"763,32 ₽"
https://basket-10.wbbasket.ru/vol1556/part155691/155691750/images/c246x328/1.webp,"Фоторамка дерево С18 25х25 см, янтарь",Image Art,Фоторамки,155691750,10 178 ₽,36 шт.,"0,00 ₽",0 шт.,316 ₽,278 ₽,"288,98 ₽"
https://basket-10.wbbasket.ru/vol1434/part143403/143403895/images/c246x328/1.webp,"Иглы для швейных машин универсальные, №85 13, 5 шт",Арт узор,Иглы для швейных машин,143403895,3 368 ₽,36 шт.,"0,00 ₽",0 шт.,108 ₽,66 ₽,"98,05 ₽"
https://basket-15.wbbasket.ru/vol2230/part223091/223091975/images/c246x328/1.webp,Настольная лампа Листья Е14 40Вт,RISALUX,Светильники,223091975,26 783 ₽,36 шт.,"0,00 ₽",0 шт.,813 ₽,720 ₽,"763,32 ₽"
https://basket-15.wbbasket.ru/vol2358/part235854/235854239/images/c246x328/1.webp,"Благовония Йога Лаванда, 20 палочек в упаковке",Сималенд,Благовония,235854239,4 503 ₽,36 шт.,"3 399,00 ₽",26 шт.,131 ₽,115 ₽,"121,39 ₽"
https://basket-16.wbbasket.ru/vol2518/part251863/251863084/images/c246x328/1.webp,"Светодиодные бусы Сердечки, 80 см, свечение тёплое белое",Luazon Lighting,Карнавальные аксессуары,251863084,5 485 ₽,36 шт.,"194,00 ₽",1 шт.,173 ₽,148 ₽,"157,39 ₽"
https://basket-15.wbbasket.ru/vol2376/part237662/237662412/images/c246x328/1.webp,"Благовония Снятие порчи, 20 шт, шестигранник",Сималенд,Благовония,237662412,4 358 ₽,36 шт.,"4 203,00 ₽",33 шт.,127 ₽,114 ₽,"119,61 ₽"
https://basket-15.wbbasket.ru/vol2362/part236202/236202122/images/c246x328/1.webp,Удобрение Универсальное осеннее,Добрая Сила,Удобрения для растений,236202122,6 068 ₽,36 шт.,"4 492,00 ₽",25 шт.,196 ₽,165 ₽,"178,33 ₽"
https://basket-16.wbbasket.ru/vol2439/part243962/243962196/images/c246x328/1.webp,Фигурка лягушки со шваброй сувенир интерьерный на полку,Сималенд,Статуэтки,243962196,27 453 ₽,36 шт.,"772,00 ₽",0 шт.,884 ₽,720 ₽,"774,83 ₽"
https://basket-17.wbbasket.ru/vol2743/part274339/274339940/images/c246x328/1.webp,Наклейка для авто полоска,TORSO,Наклейки на авто,274339940,3 369 ₽,36 шт.,"0,00 ₽",0 шт.,111 ₽,91 ₽,"96,72 ₽"
https://basket-17.wbbasket.ru/vol2626/part262686/262686501/images/c246x328/1.webp,Ручки кнопки для мебели 8 шт WAVE черные,Тундра,Ручки мебельные,262686501,5 796 ₽,36 шт.,"538,00 ₽",3 шт.,183 ₽,152 ₽,"164,39 ₽"
https://basket-10.wbbasket.ru/vol1546/part154699/154699094/images/c246x328/1.webp,"Песочные часы, на 10 минут, 12 х 5.5 см, сиреневые",Сималенд,Часы песочные,154699094,11 731 ₽,36 шт.,"8 302,00 ₽",24 шт.,365 ₽,301 ₽,"329,64 ₽"
https://basket-15.wbbasket.ru/vol2356/part235660/235660046/images/c246x328/1.webp,"Стимулятор корнеобразования, УкоренитЪ",ортон,Удобрения для растений,235660046,5 332 ₽,36 шт.,"2 131,00 ₽",13 шт.,177 ₽,148 ₽,"160,72 ₽"
https://basket-10.wbbasket.ru/vol1585/part158534/158534380/images/c246x328/1.webp,Бра на стену с проводом Севантос Е27 40Вт зеленый,BayerLux,Бра,158534380,21 281 ₽,36 шт.,"0,00 ₽",0 шт.,960 ₽,548 ₽,"665,63 ₽"
https://basket-17.wbbasket.ru/vol2724/part272465/272465219/images/c246x328/1.webp,"Кашпо - бонсай Клео 18х18х8,5см",Take it easy,Горшки для цветов,272465219,32 944 ₽,36 шт.,"19 167,00 ₽",20 шт.,956 ₽,875 ₽,"909,33 ₽"
https://basket-15.wbbasket.ru/vol2340/part234071/234071092/images/c246x328/1.webp,"Сувенир подвеска ""Мишка с ёлочным венком""",Сималенд,Подвески интерьерные,234071092,10 812 ₽,36 шт.,"0,00 ₽",0 шт.,315 ₽,280 ₽,"300,98 ₽"
https://basket-16.wbbasket.ru/vol2541/part254198/254198189/images/c246x328/1.webp,"Полировочное средство Паста Гои, 30 гр",Сималенд,Уход за украшениями,254198189,4 976 ₽,36 шт.,"5 124,00 ₽",39 шт.,151 ₽,126 ₽,"136,50 ₽"
https://basket-16.wbbasket.ru/vol2601/part260122/260122450/images/c246x328/1.webp,Украшение елочное Звезда 12х12 см,Зимнее волшебство,Елочные украшения,260122450,3 329 ₽,36 шт.,"0,00 ₽",0 шт.,111 ₽,87 ₽,"95,89 ₽"
https://basket-10.wbbasket.ru/vol1556/part155692/155692123/images/c246x328/1.webp,Фоторамка дерево с20 20х40 см,Сималенд,Фоторамки,155692123,14 439 ₽,36 шт.,"481,00 ₽",1 шт.,432 ₽,385 ₽,"406,23 ₽"
https://basket-15.wbbasket.ru/vol2390/part239062/239062211/images/c246x328/1.webp,Лопата автомобильная,Greengo,Лопаты автомобильные,239062211,13 447 ₽,36 шт.,"0,00 ₽",0 шт.,410 ₽,365 ₽,"384,26 ₽"
https://basket-26.wbbasket.ru/vol4782/part478208/478208881/images/c246x328/1.webp,Фотоальбом на 500 фото 10×15 см «Люби. Смейся. Живи»,Сималенд,Фотоальбомы,478208881,37 980 ₽,36 шт.,"94 638,00 ₽",90 шт.,1 055 ₽,913 ₽,"1 028,93 ₽"
https://basket-15.wbbasket.ru/vol2313/part231375/231375325/images/c246x328/1.webp,Опора задняя FLE×-BACK прозрачная,Сималенд,Стеллажи торговые,231375325,4 218 ₽,36 шт.,"0,00 ₽",0 шт.,127 ₽,114 ₽,"118,41 ₽"
https://basket-16.wbbasket.ru/vol2590/part259013/259013194/images/c246x328/1.webp,"Наклейки Новогодние игрушки d=2,5 см 252 шт в рулоне",Арт узор,Наклейки для творчества,259013194,5 112 ₽,36 шт.,"1 874,00 ₽",12 шт.,164 ₽,142 ₽,"152,79 ₽"
https://basket-17.wbbasket.ru/vol2762/part276245/276245687/images/c246x328/1.webp,Набор подарочный для каллиграфии,Take it easy,Ручки,276245687,50 762 ₽,36 шт.,"24 528,00 ₽",16 шт.,1 572 ₽,1 329 ₽,"1 445,67 ₽"
https://basket-12.wbbasket.ru/vol1659/part165917/165917715/images/c246x328/1.webp,"Сетевое зарядное устройство BA46A, USB QC3.0 3 А",Borofone,Зарядные устройства,165917715,11 114 ₽,36 шт.,"5 179,00 ₽",16 шт.,329 ₽,307 ₽,"312,00 ₽"
https://basket-10.wbbasket.ru/vol1435/part143523/143523431/images/c246x328/1.webp,"Ежедневник недатированный А5, 128 листов",Calligrata,Ежедневники,143523431,4 699 ₽,36 шт.,"0,00 ₽",0 шт.,173 ₽,119 ₽,"141,51 ₽"
https://basket-15.wbbasket.ru/vol2308/part230837/230837764/images/c246x328/1.webp,Серьги металл Сердечки,Queen fair,Серьги,230837764,5 974 ₽,36 шт.,"5 062,00 ₽",31 шт.,175 ₽,158 ₽,"168,18 ₽"
https://basket-17.wbbasket.ru/vol2749/part274981/274981580/images/c246x328/1.webp,Наклейка Бабочки,Сималенд,Наклейки интерактивные,274981580,5 913 ₽,36 шт.,"5 535,00 ₽",31 шт.,186 ₽,148 ₽,"165,83 ₽"
https://basket-13.wbbasket.ru/vol2007/part200749/200749897/images/c246x328/1.webp,Диффузор ароматический Миндаль и сакура,Богатство Аромата,Парфюм для дома,200749897,6 540 ₽,36 шт.,"41 007,00 ₽",195 шт.,201 ₽,177 ₽,"185,00 ₽"
https://basket-17.wbbasket.ru/vol2749/part274991/274991158/images/c246x328/1.webp,Сувенир Фигурка Малышка в шапке,Сималенд,Фигурки,274991158,3 384 ₽,36 шт.,"1 895,00 ₽",19 шт.,132 ₽,94 ₽,"106,14 ₽"
https://basket-15.wbbasket.ru/vol2358/part235882/235882664/images/c246x328/1.webp,Удобрение для декоративно лиственных,Бона Форте,Удобрения для растений,235882664,8 451 ₽,36 шт.,"5 652,00 ₽",23 шт.,245 ₽,208 ₽,"223,78 ₽"
https://basket-17.wbbasket.ru/vol2647/part264730/264730716/images/c246x328/1.webp,Ручка кнопка,CAPPIO,Ручки мебельные,264730716,3 800 ₽,36 шт.,"0,00 ₽",0 шт.,118 ₽,98 ₽,"105,46 ₽"
https://basket-16.wbbasket.ru/vol2410/part241092/241092319/images/c246x328/1.webp,"Сетевой фильтр 5 розеток, 3 м, 3500 Вт, 3х1 мм2, 16 A",Luazon Lighting,Сетевые фильтры,241092319,23 562 ₽,36 шт.,"17 777,00 ₽",26 шт.,688 ₽,634 ₽,"661,53 ₽"
https://basket-16.wbbasket.ru/vol2579/part257976/257976468/images/c246x328/1.webp,"Набор 2 штуки, клейкая лента текстовыделительная 75м х 10м",Calligrata,Клейкие ленты,257976468,4 140 ₽,36 шт.,"2 941,00 ₽",26 шт.,126 ₽,112 ₽,"114,94 ₽"
https://basket-16.wbbasket.ru/vol2587/part258775/258775509/images/c246x328/1.webp,"Перья декоративные 5-8 см (набор 24 шт) 6 цветов, пастель",ОСТРОВ СОКРОВИЩ,Аксессуары для рукоделия,258775509,4 190 ₽,35 шт.,"1 675,00 ₽",13 шт.,134 ₽,115 ₽,"123,95 ₽"
https://basket-11.wbbasket.ru/vol1612/part161299/161299164/images/c246x328/1.webp,"Бисер круглый 12 0 ""Осенний лес"" 6 цветов, 20х8 см",Арт узор,Бисер,161299164,9 738 ₽,35 шт.,"0,00 ₽",0 шт.,313 ₽,246 ₽,"271,42 ₽"
https://basket-15.wbbasket.ru/vol2297/part229719/229719456/images/c246x328/1.webp,Корзина на сетку,Сималенд,Комплектующие для витрин,229719456,11 603 ₽,35 шт.,"9 775,00 ₽",27 шт.,367 ₽,314 ₽,"339,50 ₽"
https://basket-16.wbbasket.ru/vol2563/part256320/256320122/images/c246x328/1.webp,"Музыкальный сувенир водяной шар ""Пряничный город"" d=12 см",Сималенд,Фигурки,256320122,81 218 ₽,35 шт.,"6 889,00 ₽",2 шт.,3 284 ₽,2 280 ₽,"2 357,07 ₽"
https://basket-10.wbbasket.ru/vol1445/part144533/144533014/images/c246x328/1.webp,"Диффузор ароматический Hygge #8, 50 мл, ягодный щербет",Сималенд,Парфюм для дома,144533014,19 449 ₽,35 шт.,"13 489,00 ₽",24 шт.,590 ₽,523 ₽,"549,67 ₽"
https://basket-14.wbbasket.ru/vol2115/part211533/211533918/images/c246x328/1.webp,"Набор туриста ""Путешественник"" 9в1",Сималенд,Ножи туристические,211533918,12 804 ₽,35 шт.,"6 024,00 ₽",15 шт.,372 ₽,326 ₽,"349,06 ₽"
https://basket-16.wbbasket.ru/vol2566/part256684/256684964/images/c246x328/1.webp,Бусы гирлянда Бусинки,Зимнее волшебство,Елочные украшения,256684964,4 426 ₽,35 шт.,"0,00 ₽",0 шт.,161 ₽,102 ₽,"130,40 ₽"
https://basket-15.wbbasket.ru/vol2278/part227879/227879529/images/c246x328/1.webp,Калькулятор карманный 8-разрядный KK-328,Сималенд,Калькуляторы,227879529,6 010 ₽,35 шт.,"801,00 ₽",4 шт.,203 ₽,154 ₽,"173,85 ₽"
https://basket-15.wbbasket.ru/vol2254/part225467/225467212/images/c246x328/1.webp,"Термокружка автомобильная, 450 мл, Лучший водитель",Мастер К,Термокружки,225467212,8 727 ₽,35 шт.,"0,00 ₽",0 шт.,263 ₽,245 ₽,"249,42 ₽"
https://basket-16.wbbasket.ru/vol2518/part251863/251863080/images/c246x328/1.webp,"Светодиодные бусы Бусинки, 80 см, свечение тёплое белое",Luazon Lighting,Карнавальные аксессуары,251863080,5 151 ₽,35 шт.,"0,00 ₽",0 шт.,168 ₽,144 ₽,"150,82 ₽"
https://basket-14.wbbasket.ru/vol2178/part217884/217884702/images/c246x328/1.webp,Фоторамка для фотографий,Сималенд,Фоторамки,217884702,25 305 ₽,35 шт.,"0,00 ₽",0 шт.,734 ₽,631 ₽,"682,77 ₽"
https://basket-10.wbbasket.ru/vol1414/part141418/141418119/images/c246x328/1.webp,"Свеча в банке ароматическая Ванильная карамель, 5х6 см, 120г",Сималенд,Свечи,141418119,4 515 ₽,35 шт.,"0,00 ₽",0 шт.,142 ₽,129 ₽,"132,57 ₽"
https://basket-17.wbbasket.ru/vol2776/part277603/277603814/images/c246x328/1.webp,Гирлянда уличная бахрома для сада 3м,Luazon Lighting,Гирлянды уличные,277603814,64 365 ₽,35 шт.,"0,00 ₽",0 шт.,1 913 ₽,1 839 ₽,"1 850,96 ₽"
https://basket-17.wbbasket.ru/vol2724/part272465/272465368/images/c246x328/1.webp,Кашпо - бонсай Гленн,Take it easy,Кашпо,272465368,15 896 ₽,35 шт.,"8 807,00 ₽",18 шт.,472 ₽,391 ₽,"434,11 ₽"
https://basket-16.wbbasket.ru/vol2502/part250217/250217514/images/c246x328/1.webp,"Перчатки безразмерные, зеленый",Сималенд,Перчатки,250217514,15 150 ₽,35 шт.,"4 333,00 ₽",9 шт.,444 ₽,396 ₽,"426,39 ₽"
